"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5"
987,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.73516485607252
988,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.49379843613133
989,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.0689164402429
990,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.57686187792569
991,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.10739999962971
992,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.57320067309774
993,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.64895711606368
994,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.17892904765904
995,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.70385357690975
996,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.53667273651809
997,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.23989064013585
998,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.85297642531805
999,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.53793313819915
1000,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.7456730955746
