"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","dgp_min_block_size","dgp_median_block_size","dgp_max_block_size","dgp_min_total_nonzero_loadings_by_factor","dgp_median_total_nonzero_loadings_by_factor","dgp_min_cross_nonzero_loadings_by_factor","dgp_median_cross_nonzero_loadings_by_factor","dgp_mean_nonzero_loadings_per_item","dgp_mean_cross_loadings_per_item","dgp_cross_nonzero_fraction","dgp_mean_abs_primary_loading","dgp_mean_abs_cross_loading","dgp_min_loading_l2_by_factor","dgp_median_loading_l2_by_factor","dgp_min_primary_l2_by_factor","dgp_median_primary_l2_by_factor","dgp_n_items_all_zero","dgp_n_items_all_one","dgp_n_items_prev_lt_01","dgp_n_items_prev_gt_99","dgp_min_item_prevalence","dgp_q05_item_prevalence","dgp_median_item_prevalence","dgp_q95_item_prevalence","dgp_max_item_prevalence","dgp_min_marginal_component_count","dgp_median_marginal_component_count","dgp_n_empty_marginal_components","dgp_observed_joint_profiles","dgp_possible_joint_profiles","ours_pretraining_method","viroli_lambda_l1_penalty","viroli_loading_prior","min_mixture_var","viroli_seed","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","mean_loading_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","stage1_signal_relative_frobenius_error","stage1_signal_per_entry_mse","stage1_signal_correlation","stage1_sinTheta_op","stage1_sinTheta_fro","stage1_estimated_rank","stage1_full_loglik_per_response","stage1_true_sv_H","stage1_true_sv_Hplus1","stage1_fit_sv_H","stage1_fit_sv_Hplus1","stage1_fit_sv_H_to_Hplus1_ratio","marginal_mu_rmse","marginal_var_rmse","marginal_weight_rmse","marginal_mu_corr","marginal_log_var_corr","marginal_weight_corr","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","joint_alignment_method","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","gibbs_min_parameter_ess","gibbs_median_parameter_ess","gibbs_mean_parameter_ess","gibbs_min_alpha_ess","gibbs_median_alpha_ess","gibbs_min_lambda_ess","gibbs_median_lambda_ess","gibbs_min_pi_ess","gibbs_median_pi_ess","gibbs_min_mu_ess","gibbs_median_mu_ess","gibbs_min_sig2_ess","gibbs_median_sig2_ess","gibbs_median_iteration_seconds","gibbs_median_z_sample_seconds","gibbs_median_factor_sample_seconds","gibbs_median_class_sample_seconds","gibbs_median_mixture_weight_seconds","gibbs_median_mixture_parameter_seconds","gibbs_median_regression_seconds","gibbs_median_normalization_seconds","gibbs_median_keep_draw_seconds","gibbs_median_diagnostics_seconds","occupied_classes","posterior_kept_draws","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range","source_chunk","em_svd_init_method","em_svd_init_z","selected_em_start","em_svd_soft_shrinkage","em_svd_soft_shrinkage_ratio","em_svd_soft_shrinkage_reference","em_svd_soft_rank_cap","mixture_update","pretrain_loading_penalty","rotation_optimizer","rotation_loading_l1_penalty","riemannian_rotation_steps","riemannian_update","lambda_l1_penalty","lasso_backend","glmnet_standardize","refine_enforce_monotone","refine_monotone_tolerance","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","refine_mu_prior_mean","refine_mu_prior_kappa","refine_var_prior_shape","refine_var_prior_scale","refine_weight_prior_alpha","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","rotation_converged","rotation_completed_outer","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","refinement_all_mixtures_converged","refinement_monotone_guard_triggered","ours_median_em_iteration_seconds","ours_median_em_e_step_seconds","ours_median_em_projection_seconds","ours_median_em_objective_seconds","ours_median_rotation_iteration_seconds","ours_median_rotation_update_seconds","ours_median_rotation_mixture_refit_seconds","ours_median_rotation_objective_seconds","ours_median_refinement_iteration_seconds","ours_median_refinement_factor_update_seconds","ours_median_refinement_lambda_update_seconds","ours_median_refinement_mixture_update_seconds"
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p2000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",12,"n200p2000",200,2000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,29512731,21272531,29512731,29638731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",70,116,746,167,218,64,96.5,1.469,0.469,0.0521111111111111,2.49360194746277,2.48396750416747,32.1869523369827,36.9842354262815,20.9848690397191,26.8675742933214,0,0,0,0,0.22,0.4,0.56,0.67,0.77,47,64.5,0,200,59049,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.995106406043584,0.975254967773487,0.992499615134047,0.0986825819142736,0.131267237265629,0.975859217503215,0.332099192163526,0.928017266164233,0.246243198564735,NA,NA,0.0694043255537725,NA,18.628,0.263819595646877,0.635329275504082,0.968170516511554,0.157941563715386,0.382122706168355,10,-0.182616670902107,389.725794767446,1.60684958441113e-12,353.275397616045,1.35697203428068e-12,260340956697249,0.0919962417007979,0.0739728903630651,0.0360752821340951,0.996088549232197,0.201226440370467,0.764059434179239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H10_G3_3_3_3_3_3_3_3_3_3","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,4,TRUE,3,3,TRUE,"posterior_objective",TRUE,FALSE,0.11017107963562,0.012798547744751,0.0867711305618286,0.00920557975769043,0.398010969161987,0.189073443412781,0.206814408302307,0.00327491760253906,1.366779088974,0.175062894821167,1.08701515197754,0.0791440010070801
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",12,"n100p500",100,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22381731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.22,0.38,0.51,0.63,0.72,45,50,0,31,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.989001930843148,0.967666804875463,0.986222566478085,0.147567533456945,0.176093480396999,0.968680343020724,0.500585454092483,0.867707229478229,0.437363363731063,NA,NA,0.0720252467341628,0.878291566764172,4.357,0.29068315639886,0.612376730608223,0.956903276337447,0.18392937646562,0.35463829433912,5,-0.140342769412255,194.472400842017,2.04327720287875e-13,192.893673132969,2.03488224032027e-13,947935311984490,0.077538014539235,0.0550402598409149,0.0403257288564551,0.997075237514185,0.561823140206215,NA,0.077538014539235,0.0550402598409149,0.997075237514184,0.564463512876309,NA,0.00566774536303623,0.148489936212362,0.0133641556077426,32,32,"axis_sorted_product",0.956486452045673,"alpha+loading+joint_mu+joint_var+joint_weight",0.932848250914822,0.962364497413177,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,FALSE,3,2,TRUE,"posterior_objective",TRUE,TRUE,0.00916409492492676,0.00154387950897217,0.00628042221069336,0.00112342834472656,0.0717239379882812,0.0521728992462158,0.0185880661010742,0.000912189483642578,0.745820999145508,0.0576720237731934,0.655657052993774,0.0222640037536621
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",12,"n200p500",200,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22382731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.295,0.395,0.5,0.635,0.75,88,100,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.991684785886445,0.980313172392045,0.989411364540491,0.128636216074533,0.143097359130941,0.981567442106698,0.355454190924315,0.935198519354238,0.33107578047219,NA,NA,0.0528110330832314,0.925894890570628,7.395,0.236721782277646,0.410862898433004,0.972357428240702,0.156015885756833,0.302398617751452,5,-0.143415472795102,298.148860815965,5.40423873968171e-13,278.701454275379,4.62001903777674e-13,603247415208697,0.067257639256811,0.0385342469136434,0.0346323265382337,0.99781284534869,0.786745877566397,NA,0.067257639256811,0.0385342469136434,0.997812845348688,0.787043492017822,NA,0.00485211281229785,0.134034425752524,0.00882072370553404,32,32,"axis_sorted_product",0.976294481541536,"alpha+loading+joint_mu+joint_var+joint_weight",0.96082000006784,0.97853647418923,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,TRUE,3,3,TRUE,"posterior_objective",TRUE,FALSE,0.0364454984664917,0.00331544876098633,0.0303270816802979,0.00228297710418701,0.121683120727539,0.0852811336517334,0.0346658229827881,0.00152397155761719,0.80135703086853,0.0623440742492676,0.702463150024414,0.02081298828125
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G2-2-2-2-2_sep2",12,"n100p1000",100,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22383731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,2.49984542591404,2.53040684082993,27.7417999508656,34.5476059486961,23.557232458467,30.1968845453897,0,0,0,0,0.29,0.4,0.505,0.63,0.73,44,50,0,30,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.991036089444692,0.964069157728436,0.989983427235209,0.133223657431819,0.15468213026178,0.967264954034512,0.492599174682174,0.846137568313937,0.471662356760285,NA,NA,0.069527817861612,0.983998044852026,4.741,0.292935408647637,0.637260991695014,0.956133465771643,0.178653145319198,0.313021885847962,5,-0.138745578415992,265.842958180839,3.99996723223156e-13,266.634950558221,4.37275663666509e-13,609763983484732,0.078677059429457,0.0491568134556015,0.0412273919403382,0.997261940573548,0.878057590786516,NA,0.078677059429457,0.0491568134556015,0.997261940573547,0.859706157822561,NA,0.00579623543076799,0.151316210453469,0.0140407870628324,32,32,"axis_sorted_product",0.955481429758644,"alpha+loading+joint_mu+joint_var+joint_weight",0.944073277861046,0.959800018071611,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,2,FALSE,2,1,TRUE,"posterior_objective",TRUE,TRUE,0.0168124437332153,0.00311934947967529,0.0109590291976929,0.00226497650146484,0.0735654830932617,0.0549944639205933,0.0175989866256714,0.000918388366699219,0.918700098991394,0.0604745149612427,0.834687829017639,0.015565037727356
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1000_H5_G2-2-2-2-2_sep2",12,"n200p1000",200,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22384731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,2.49984542591404,2.53040684082993,27.7417999508656,34.5476059486961,23.557232458467,30.1968845453897,0,0,0,0,0.3,0.395,0.525,0.645,0.725,88,100,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.993437531460247,0.977200857816074,0.988560946856632,0.114277348560897,0.128813895589815,0.978984732085848,0.355220770677186,0.921643273634091,0.334301472367679,NA,NA,0.0495003714728314,0.94321013315569,9.574,0.236165147707922,0.403171130664942,0.97279781166402,0.147554914302592,0.268003614201179,5,-0.146980676048412,372.068624291552,1.10322060367315e-12,347.905043575341,8.91187544478886e-13,390383646776365,0.0683804570297045,0.040625276501381,0.0361984536702099,0.99745235132646,0.829078726125876,NA,0.0683804570297045,0.040625276501381,0.99745235132646,0.833748554221512,NA,0.00507759931057688,0.131799268187972,0.0099312959063588,32,32,"axis_sorted_product",0.9743005566914,"alpha+loading+joint_mu+joint_var+joint_weight",0.965929874105499,0.976995067767262,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,2,FALSE,2,1,TRUE,"posterior_objective",TRUE,TRUE,0.0605850219726562,0.00631499290466309,0.0489339828491211,0.00450050830841064,0.106209516525269,0.0876525640487671,0.0170755386352539,0.00142800807952881,0.988591074943542,0.089909553527832,0.863301873207092,0.0214585065841675
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1500_H5_G2-2-2-2-2_sep2",12,"n100p1500",100,1500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22385731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",121,202,711,177,268,36,57,1.186,0.186,0.0465,2.50543830938792,2.52249966794875,33.6476550248378,41.9163569949755,27.9595509394586,36.255120715498,0,0,0,0,0.24,0.41,0.53,0.65,0.77,43,50,0,30,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.986937613862192,0.963660636270779,0.977308491167258,0.160821405766953,0.177312289838003,0.966925835179611,0.500747759552649,0.889601600970161,0.42736379647339,NA,NA,0.0700903857320978,0.957110465046529,4.79,0.275512596712863,0.553802767342279,0.961377901299071,0.140250789896074,0.267456003355018,5,-0.134526612293605,320.653702718665,6.3390430227241e-13,317.503952813004,6.28065523664589e-13,505526797523380,0.0750899082280838,0.073576671312492,0.0393879864867191,0.996880463015962,0.303518123223291,NA,0.0750899082280838,0.073576671312492,0.996880463015962,0.386774632071178,NA,0.00552714870682368,0.136061644789918,0.0101735658920159,32,32,"axis_sorted_product",0.959688725594313,"alpha+loading+joint_mu+joint_var+joint_weight",0.943954568496944,0.961724686650951,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,2,FALSE,1,0,TRUE,"posterior_objective",TRUE,TRUE,0.0243420600891113,0.00460052490234375,0.0157009363174438,0.00331544876098633,0.0848355293273926,0.0636184215545654,0.0201739072799683,0.000986933708190918,1.03665995597839,0.0665972232818604,0.943019866943359,0.0170509815216064
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1500_H5_G2-2-2-2-2_sep2",12,"n200p1500",200,1500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22386731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",121,202,711,177,268,36,57,1.186,0.186,0.0465,2.50543830938792,2.52249966794875,33.6476550248378,41.9163569949755,27.9595509394586,36.255120715498,0,0,0,0,0.255,0.37,0.525,0.64,0.73,85,100,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.991273465725304,0.97778497167007,0.989102551101284,0.131779373221476,0.154552406392422,0.979442268854156,0.364807607375863,0.929337594648673,0.33731801794782,NA,NA,0.0512560026711776,0.970706438728973,11.212,0.237903806022336,0.438691568124848,0.973809924926479,0.140103497938023,0.254590339023713,5,-0.141448439968222,480.331453328561,1.52822371353215e-12,432.41663618575,1.55842872436327e-12,277469626570457,0.0721085523365675,0.041740767826692,0.0376216022775101,0.997550534892843,0.652651760982124,NA,0.0721085523365675,0.041740767826692,0.997550534892842,0.62754796826988,NA,0.00527081781394383,0.150276999296448,0.00993921790912116,32,32,"axis_sorted_product",0.974350299624192,"alpha+loading+joint_mu+joint_var+joint_weight",0.96583253569102,0.975425332386122,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,2,FALSE,1,0,TRUE,"posterior_objective",TRUE,TRUE,0.0844494104385376,0.00933659076690674,0.067436933517456,0.00660145282745361,0.116401553153992,0.0882880687713623,0.0261514186859131,0.00190651416778564,1.15590000152588,0.153757095336914,0.946852922439575,0.0230329036712646
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p2000_H5_G2-2-2-2-2_sep2",12,"n100p2000",100,2000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22387731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",155,266,962,234,353,52,79,1.19,0.19,0.0475,2.49963420464972,2.51431288858018,38.5628389580779,47.9086727160149,31.4048618046933,41.4807099518797,0,0,0,0,0.3,0.44,0.53,0.63,0.76,36,50,0,30,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.98767599379322,0.963430523213103,0.97883749529624,0.156209898180059,0.227916125355688,0.966725461675661,0.504658622223988,0.646859749583328,0.561421168422408,NA,NA,0.07077886428006,0.94261976027811,5.823,0.275347822095389,0.559979412646933,0.961353144702727,0.157172088003381,0.273380933492089,5,-0.137948636443297,345.578483565094,8.77480212399174e-13,344.417591116276,8.26689287607915e-13,416622782318702,0.138640096744663,0.0687220098229017,0.0728118091785091,0.992884004778169,0.346625746069557,NA,0.138640096744663,0.0687220098229017,0.992884004778166,0.388365456401725,NA,0.0103199002305902,0.273969808224439,0.023441884460578,32,32,"axis_sorted_product",0.945594117814089,"alpha+loading+joint_mu+joint_var+joint_weight",0.912558629324363,0.948164831095643,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,FALSE,1,0,TRUE,"posterior_objective",TRUE,TRUE,0.0316165685653687,0.00614404678344727,0.0202776193618774,0.0044105052947998,0.0809330940246582,0.0605871677398682,0.0193040370941162,0.000986099243164062,1.15928411483765,0.0634980201721191,1.05823421478271,0.020676851272583
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p2000_H5_G2-2-2-2-2_sep2",12,"n200p2000",200,2000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22388731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",155,266,962,234,353,52,79,1.19,0.19,0.0475,2.49963420464972,2.51431288858018,38.5628389580779,47.9086727160149,31.4048618046933,41.4807099518797,0,0,0,0,0.24,0.425,0.53,0.64,0.755,93,100,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.991190538288982,0.978352212435574,0.987446419852774,0.132404036210855,0.141277280132453,0.980671148791441,0.36919919997121,0.928454964762218,0.334140655177077,NA,NA,0.0506362291981678,0.976560360153192,14.496,0.226441734581908,0.37361540609658,0.975491629031978,0.132452107339472,0.249244970277595,5,-0.15163165819282,523.352505507456,2.54431112895617e-12,494.911355171716,2.14459808229354e-12,230771145072756,0.0351676923878081,0.0427626913573685,0.0183726466625633,0.999552318853333,0.662486526675302,NA,0.0351676923878081,0.0427626913573685,0.99955231885333,0.660932770419436,NA,0.00257003826237576,0.0648261290550285,0.00467203741840164,32,32,"axis_sorted_product",0.976498220558989,"alpha+loading+joint_mu+joint_var+joint_weight",0.968336263213436,0.977106584990084,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,FALSE,1,0,TRUE,"posterior_objective",TRUE,TRUE,0.108905911445618,0.0124143362045288,0.0861480236053467,0.00893855094909668,0.118082046508789,0.0899970531463623,0.0265069007873535,0.00149297714233398,1.63619112968445,0.159334897994995,1.41885089874268,0.0201430320739746
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",12,"n100p500",100,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,23012731,20772531,23012731,23131731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.26,0.37,0.53,0.65,0.74,26,31,0,84,243,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.990667005259456,0.976341103218738,0.984444187629183,0.135938697898272,0.146415593042268,0.977068666862187,0.497952947017812,0.918143576692469,0.360312713721075,NA,NA,0.0762426238640947,0.195990393651457,4.191,0.26733184629829,0.545918795497216,0.964016293887266,0.184399244639772,0.332096223369375,5,-0.182614245103086,200.248101070925,2.12500872435476e-13,194.267870002765,2.25558862016213e-13,861273497597272,0.29093718624188,0.279219897655087,0.167789334864427,0.968938918106632,0.491345855383248,-0.50009626579976,0.29093718624188,0.279219897655087,0.96893891810664,0.545062527199046,-0.433770381989823,0.00493057217363163,0.952391495390928,0.0179845769951926,162,26,"axis_sorted_product",0.943860608469384,"alpha+loading+joint_mu+joint_var+joint_weight",0.536006459199533,0.945741866966554,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep12_H5_G3_3_3_3_3","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,5,FALSE,2,1,TRUE,"posterior_objective",FALSE,TRUE,0.00920498371124268,0.00159204006195068,0.00629198551177979,0.00112152099609375,0.14983606338501,0.0603251457214355,0.0734529495239258,0.00101017951965332,0.762145519256592,0.0586739778518677,0.648391008377075,0.0430195331573486
