"scenario","rep","n","p","H_true","G_true","G_config","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","product_method","comparator_method","factor_score_rmse_product","factor_score_rmse_comparator","factor_score_rmse_product_minus_comparator","lambda_rmse_product","lambda_rmse_comparator","lambda_rmse_product_minus_comparator","alpha_rmse_product","alpha_rmse_comparator","alpha_rmse_product_minus_comparator","marginal_mu_rmse_product","marginal_mu_rmse_comparator","marginal_mu_rmse_product_minus_comparator","marginal_var_rmse_product","marginal_var_rmse_comparator","marginal_var_rmse_product_minus_comparator","marginal_weight_rmse_product","marginal_weight_rmse_comparator","marginal_weight_rmse_product_minus_comparator","seconds_product","seconds_comparator","seconds_product_minus_comparator"
"rep13_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",13,200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26892731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.13742461313957,0.146237599289552,-0.00881298614998199,0.328369682457691,0.306551524613687,0.021818157844004,0.298933879084036,0.288716620702546,0.01021725838149,0.0506630843834617,0.0499483692743322,0.000714715109129495,0.0323383973366902,0.0424991450378312,-0.010160747701141,0.0264493049975184,0.0254928437473875,0.000956461250130901,8.078,86.829,-78.751
"rep13_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",13,100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29641731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.146361076129876,0.16418838940518,-0.017827313275304,0.451218527088105,0.351700333752554,0.099518193335551,0.323060035317602,0.335307997370255,-0.012247962052653,0.325336706118846,0.262590929474555,0.062745776644291,0.253271045546876,0.302468058438568,-0.049197012891692,0.0993398785165892,0.0867436147634245,0.0125962637531647,7.341,75.741,-68.4
"rep13_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",13,200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29642731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.134165980589721,0.14795741893175,-0.013791438342029,0.322027376638083,0.268405879970596,0.053621496667487,0.339903262734368,0.362198854862687,-0.022295592128319,0.184784738444945,0.248400537092866,-0.063615798647921,0.0946046470911529,0.267256723205952,-0.172652076114799,0.0473049068915214,0.0775313663987874,-0.030226459507266,9.287,86.639,-77.352
"rep13_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",13,100,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22391731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.137317469901167,0.161347729628291,-0.024030259727124,0.489367034246979,0.433665680185426,0.055701354061553,0.42210501034186,0.408455111012549,0.013649899329311,0.0871657637877913,0.0840914600242473,0.00307430376354399,0.0555324290918404,0.0572632619201467,-0.0017308328283063,0.0448135339677682,0.0445047027797678,0.000308831188000402,4.309,47.329,-43.02
"rep13_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",13,200,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22392731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.127846957029703,0.140984119442496,-0.013137162412793,0.354799288290333,0.333341231231132,0.021458057059201,0.379042216724429,0.369089564346386,0.00995265237804299,0.0421674737213001,0.0385174993499548,0.0036499743713453,0.026349575053207,0.0344207754974674,-0.0080712004442604,0.0217774215833511,0.0200742272751094,0.0017031943082417,7.594,56.612,-49.018
"rep13_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",13,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23141731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.14445104309459,0.17842494402153,-0.03397390092694,0.504428343074062,0.363169116873334,0.141259226200728,0.335474020295127,0.357009964849596,-0.021535944554469,0.268514633500083,0.258804284415761,0.009710349084322,0.240457483299564,0.257316800002355,-0.016859316702791,0.16851959728833,0.110730194858475,0.057789402429855,5.09,47.352,-42.262
"rep13_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",13,200,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23142731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132296780353816,0.153433450426273,-0.021136670072457,0.354364143337265,0.276828611890461,0.077535531446804,0.232187844503739,0.238951828448404,-0.00676398394466501,0.1108153898957,0.248586558538642,-0.137771168642942,0.0575553763342513,0.224551651984051,-0.1669962756498,0.0571069504276417,0.103350469484277,-0.0462435190566353,7.561,56.615,-49.054
"rep14_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",14,100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26901731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.149318929205007,0.162618267867578,-0.013299338662571,0.455108451844476,0.403640661655429,0.051467790189047,0.368558535437403,0.339392310237869,0.029166225199534,0.0467700242744707,0.0483360820020489,-0.00156605772757819,0.0480697071340139,0.0584644089669463,-0.0103947018329324,0.0239047289932681,0.0225685991770003,0.0013361298162678,4.78,76.77,-71.99
"rep14_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",14,200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26902731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.137003275429924,0.143957736179241,-0.00695446074931702,0.32696743442574,0.304422797452919,0.022544636972821,0.271487860425158,0.258898332943492,0.012589527481666,0.0383774257583042,0.0385701771305563,-0.000192751372252102,0.0274533844898519,0.0391507392722137,-0.0116973547823618,0.0197802737068804,0.0188835948129842,0.000896678893896198,8.258,87.714,-79.456
"rep14_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",14,100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29651731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.150468200698518,0.169686358559724,-0.019218157861206,0.44834484470132,0.343559515021622,0.104785329679698,0.385382851807759,0.391380824504707,-0.00599797269694802,0.330818359567776,0.253653727438959,0.077164632128817,0.254647662105323,0.288129617794069,-0.033481955688746,0.127595311618237,0.084510875581088,0.043084436037149,14.974,76.48,-61.506
"rep14_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",14,200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29652731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133277368838778,0.147204776383995,-0.013927407545217,0.322138972407797,0.285298475562907,0.03684049684489,0.268260273437,0.296844574945604,-0.028584301508604,0.166507602366187,0.210891164306833,-0.044383561940646,0.101775299037078,0.245741328275747,-0.143966029238669,0.0434074649971804,0.0574126672562367,-0.0140052022590563,8.861,87.057,-78.196
"rep14_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",14,100,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22401731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131409880026196,0.160694769284496,-0.0292848892583,0.48891078483984,0.434717718289743,0.054193066550097,0.562814708001597,0.553850773240117,0.00896393476148005,0.118921949521661,0.111681127638587,0.00724082188307401,0.0385019753597216,0.0436741844383365,-0.0051722090786149,0.0608435541304446,0.0591441248670658,0.0016994292633788,4.348,46.772,-42.424
"rep14_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",14,200,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22402731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129719452936511,0.149234151961241,-0.01951469902473,0.353107954748033,0.330226260495268,0.022881694252765,0.389512305562345,0.39355217643727,-0.00403987087492497,0.0840145336148586,0.0814268399054535,0.00258769370940509,0.0333066007482949,0.0372373841487451,-0.0039307834004502,0.0423832964205895,0.041987692088932,0.000395604331657501,7.354,56.517,-49.163
"rep14_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",14,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23151731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.144352911633233,0.168715392761244,-0.024362481128011,0.512998420603343,0.36277857886378,0.150219841739563,0.326663582132039,0.347075887290493,-0.020412305158454,0.341611276024063,0.25474582373066,0.086865452293403,0.252292483690867,0.262115215250849,-0.00982273155998203,0.148117510031942,0.0955645777405963,0.0525529322913457,4.322,47.378,-43.056
"rep14_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",14,200,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23152731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.116801179813555,0.138813592505936,-0.022012412692381,0.372795122838609,0.285837769816424,0.086957353022185,0.243830786317133,0.266044706735223,-0.02221392041809,0.0608341195125312,0.236881949713222,-0.176047830200691,0.0519681479391107,0.222053258970913,-0.170085111031802,0.0332858962581911,0.0817989683377106,-0.0485130720795195,7.721,56.809,-49.088
"rep15_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",15,100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26911731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.138100418486927,0.154366873376886,-0.016266454889959,0.450223269696553,0.39999464026937,0.050228629427183,0.414117579274523,0.395854751305812,0.018262827968711,0.060320682565546,0.0613587659244331,-0.0010380833588871,0.0462780974535367,0.0596373826654025,-0.0133592852118658,0.0306085667400189,0.0302257954026534,0.000382771337365501,4.7,75.751,-71.051
"rep15_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",15,200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26912731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.139086509137565,0.144825412361635,-0.00573890322406997,0.329309307248637,0.306394230373989,0.022915076874648,0.318141499502715,0.312060756356954,0.00608074314576096,0.0664789604098861,0.0659837478330345,0.000495212576851603,0.0261314553019279,0.0392520121284206,-0.0131205568264927,0.0344817712017901,0.0346300310556091,-0.000148259853818999,7.891,87.428,-79.537
"rep15_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",15,100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29661731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.144158894758612,0.164209332034679,-0.020050437276067,0.455519954251387,0.361557320696429,0.093962633554958,0.309686172139589,0.315360487838367,-0.00567431569877802,0.224793860785725,0.263821197648562,-0.039027336862837,0.228841495385401,0.315082079040582,-0.086240583655181,0.0569360551958707,0.0854140765355674,-0.0284780213396967,9.252,76.888,-67.636
"rep15_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",15,200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29662731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.134839597061814,0.149485942248053,-0.014646345186239,0.32736753080825,0.278245734272566,0.049121796535684,0.255239860265206,0.266767644182608,-0.011527783917402,0.159619348715823,0.245794112499776,-0.086174763783953,0.102781183744987,0.264703883666711,-0.161922699921724,0.0430805443788828,0.0823758826259426,-0.0392953382470598,8.449,88.211,-79.762
"rep15_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",15,100,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22411731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.135933586253417,0.163889935488314,-0.027956349234897,0.497465060974492,0.441421163136174,0.056043897838318,0.406260302497191,0.382876097493336,0.023384205003855,0.08697807428039,0.0836679069462986,0.00331016733409141,0.0565808635970824,0.05297038256989,0.0036104810271924,0.0436319933600725,0.0427248502511704,0.000907143108902102,4.354,46.837,-42.483
"rep15_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",15,200,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22412731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.125624103149734,0.14186756575809,-0.016243462608356,0.348767478761704,0.322899315244119,0.025868163517585,0.377849601504253,0.369808169143195,0.00804143236105803,0.0743671297568733,0.0711303420497222,0.00323678770715111,0.0300557675348865,0.0357630249950186,-0.0057072574601321,0.0385503845734658,0.0373205957148355,0.0012297888586303,7.346,56.143,-48.797
"rep15_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",15,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23161731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.168322051984176,0.167066090179292,0.00125596180488399,0.513783534654971,0.35991374715746,0.153869787497511,0.474022404210818,0.497884348643536,-0.023861944432718,0.227384374335921,0.242310287575656,-0.014925913239735,0.241374624911507,0.274482897878133,-0.033108272966626,0.162982665339332,0.0866632760155798,0.0763193893237522,3.496,47.302,-43.806
"rep15_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",15,200,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23162731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.126633316035764,0.153708042361181,-0.027074726325417,0.360349841949017,0.276720501516903,0.083629340432114,0.298732054189291,0.356361014556486,-0.057628960367195,0.0891889807913177,0.243333613268156,-0.154144632476838,0.0791554885752679,0.23186633245303,-0.152710843877762,0.0349530280686777,0.0918199553202387,-0.056866927251561,7.908,56.119,-48.211
"rep16_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",16,100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26921731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.141334342227127,0.153955240430009,-0.012620898202882,0.455389739928131,0.405395669664959,0.049994070263172,0.351989272272084,0.352122764871243,-0.000133492599159013,0.10440685408739,0.101557283149143,0.002849570938247,0.056256154143441,0.0667727994469751,-0.0105166453035341,0.053470798799249,0.052991176985133,0.000479621814116003,4.843,75.645,-70.802
"rep16_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",16,200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26922731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.136297255759779,0.14217945823108,-0.005882202471301,0.328769566037856,0.304959409478466,0.02381015655939,0.321274476802666,0.327575395963804,-0.00630091916113795,0.0814981982238959,0.0808145038721285,0.000683694351767392,0.0262713913227084,0.0388071785401375,-0.0125357872174291,0.0417383424883844,0.042310188894972,-0.000571846406587598,7.864,86.364,-78.5
"rep16_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",16,100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29671731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.148134289716539,0.168883563366646,-0.020749273650107,0.450083777733865,0.358122640949969,0.091961136783896,0.29489685022812,0.296677215872512,-0.00178036564439199,0.250931343381466,0.270940025311587,-0.020008681930121,0.212684660667711,0.316738381000092,-0.104053720332381,0.0790483266424604,0.0868944754908628,-0.00784614884840239,8.021,75.954,-67.933
